
200123/12,AMKATM26,DN 100D,ASNTAN2-A001,ATM,1/20/2023 8:45,Cash Rejected and Torn,No,Issue Cash broken in reject box,"User : Seth Date  : Jan 20 2023 10:54AM
Action :  ;

User : Chean Sovanarath Date  : Jan 20 2023 10:50AM
Action : Power off machine
Removed picker and check feed wheel, take away and belt to check
Replace feed wheel slot 4 (KHR 10K)
Put back feed wheel and picker and power on machine
Test and check device is ok
Customer test cash and test transaction are ok;

User : Seth Date  : Jan 20 2023  8:48AM
Action : Issue Cash broken in reject box;

"
230123/13,AMKATM71,DN 100D,SRPNMK-A001,ATM,1/23/2023 13:56,Connection Error,Yes,Disconnect all Device,"User : Seth Date  : Jan 26 2023  4:15PM
Action :  ;

User : Deam1 Date  : Jan 26 2023  4:09PM
Action : have
changed a new PC
reboot win10, done
recovery new image, done
set communications of dispenser, done
reconfigure the setting as IP, EJ, image capture, done
update probase C SP SIU 1.0.23.1, done
Update probase C SystemCtrlInt SCI 1.0.37.2, done
Load TMK successfully
Mapping camera positions and still Error after restarted then checked on both camera was too hot.
changed both new cameras
Cannot test card then checked on cardreader
changed a new CardReader ;

User : Deam1 Date  : Jan 26 2023  4:07PM
Action : have
_changed a new PC
_reboot win10, done
_recovery new image, done
_set communications of dispenser, done
_reconfigure the setting as IP, EJ, image capture, done
_update probase C SP SIU 1.0.23.1, done
_Update probase C SystemCtrlInt SCI 1.0.37.2, done
_Load TMK successfully
_Mapping camera positions and still Error after restarted then checked on both camera was too hot.
_changed both new cameras
_Cannot test card then checked on cardreader( hardwear Erorr)
_changed a new CardReader;

User : Seth Date  : Jan 26 2023  4:05PM
Action : have
_changed a new PC
_reboot win10, done
_recovery new image, done
_set communications of dispenser, done
_reconfigure the setting as IP, EJ, image capture, done
_update probase C SP SIU 1.0.23.1, done
_Update probase C SystemCtrlInt SCI 1.0.37.2, done
_Load TMK successfully
_Mapping camera positions and still Error after restarted then checked on both camera was too hot.
_changed both new cameras
_Cannot test card then checked on cardreader( hardwear Erorr)
_changed a new CardReader ;

User : Seth Date  : Jan 26 2023  4:03PM
Action : have
_changed a new PC
_ re-boot win10, done
_ recovery new image, done
_ set communications of dispenser, done
_ re-configure the setting as IP, EJ, image capture, done
_ update probase C SP SIU 1.0.23.1, done
_ Update probase C SystemCtrlInt SCI 1.0.37.2, done
_ Load TMK successfully
_ Mapping camera positions and still Error after restarted then checked on both camera was too hot.
_ changed both new cameras
_ Cannot test card then checked on cardreader( hardwear Erorr)
_ changed a new Card;

User : Seth Date  : Jan 26 2023  4:01PM
Action : have
+ changed a new PC
+ re-boot win10, done
+ recovery new image, done
+ set communications of dispenser, done
+ re-configure the setting as IP, EJ, image capture, done
+ update probase C SP SIU 1.0.23.1, done
+ Update probase C SystemCtrlInt SCI 1.0.37.2, done
+ Load TMK successfully
+ Mapping camera positions and still Error after restarted then checked on both camera was too hot.
+ changed both new cameras
+ Cannot test card then checked on cardreader( hardwear Erorr)
+ changed a new Card;

User : Chean Sovanarath Date  : Jan 26 2023  3:54PM
Action : + Restore image
+ re-configure the setting as IP, EJ, image capture, done
+ Load TMK done
+ Mapping camera positions and still Error after restarted then checked on both camera was too hot.
+ changed both new cameras
+ Cannot test card then checked on card reader( hardware Error)
+ changed a new Card Reade
+ checked device, ok
+ bank load cash and tested transaction, done.
+ Now, ATM is working normal.
Note:
SN / Card Reader : New: 00G9110108
 Old : 00G0035094
SN / PC : New: 59JBM05923;

User : Chean Sovanarath Date  : Jan 26 2023  3:51PM
Action : + Restore image
+ re-configure the setting as IP, EJ, image capture, done
+ Load TMK done
+ Mapping camera positions and still Error after restarted then checked on both camera was too hot.
+ changed both new cameras
+ Cannot test card then checked on card reader( hardware Error)
+ changed a new Card"
030223/2,AMKATM53,DN 100D,ASNTAN1-A001,ATM,2/3/2023 10:27,Error Cassette,No,Error cassette3 (10000KHR),"User : Seth Date  : Feb  3 2023  2:18PM
Action : check all devices ATM status error pick failure detected from cassettes.
Shutdown ATM and check dispenser.
Check all slots cassette and check feed wheel,take away wheel, stripper wheel.
Feed wheel and stripper wheel slot 3 , slot 4 is spoiled
Removed out old device feed wheel and stripper wheel from slot 3, slot4.
Replace new feed wheel and stripper wheel.
Power on ATM and tested all devices status are ok.
Bank loaded and tested transaction many times successfully.;

User : Nao Bunseang Date  : Feb  3 2023 12:16PM
Action : check all devices ATM status error pick failure detected from cassettes.
-Shutdown ATM and check dispenser.
-Check all slots cassette and check feed wheel,take away wheel, stripper wheel.
-Feed wheel and stripper wheel slot 3 , slot 4 is spoiled
-Removed out old device feed wheel and stripper wheel from slot 3, slot4.
-Replace new feed wheel and stripper wheel.
-Power on ATM and tested all devices status are ok.
-Bank loaded and tested transaction many times successfully.
-Now ATM working as nor;

User : Nao Bunseang Date  : Feb  3 2023 12:09PM
Action : check all devices ATM status error pick failure detected from cassettes.
-Shutdown ATM and check dispenser.
-Check all slots cassette and check feed wheel,take away wheel, stripper wheel.
-Feed wheel and stripper wheel slot 3 , slot 4 is spoiled
-Removed out old device feed wheel and stripper wheel from slot 3, slot4.
-Replace new feed wheel and stripper wheel.
-Power on ATM and tested all devices status are ok.
-Bank loaded and tested transaction many times successfully.
-Now ATM working as nor;

User : Seth Date  : Feb  3 2023 11:38AM
Action : check all devices ATM status error pick failure detected from cassettes.
Shutdown ATM and check dispenser.
Check all slots cassette and check feed wheel,take away wheel, stripper wheel.
Feed wheel and stripper wheel slot 3 , slot 4 is spoiled
Removed out old device feed wheel and stripper wheel from slot 3, slot4.
Replace new feed wheel and stripper wheel.
Power on ATM and tested all devices status are ok.
Bank loaded and tested transaction many times successfully.
Now ATM working as normal;

User : Seth Date  : Feb  3 2023 11:37AM
Action : check all devices ATM status error pick failure detected from cassettes.
-Shutdown ATM and check dispenser.
-Check all slots cassette and check feed wheel,take away wheel, stripper wheel.
-Feed wheel and stripper wheel slot 3 , slot 4 is spoiled
-Removed out old device feed wheel and stripper wheel from slot 3, slot4.
-Replace new feed wheel and stripper wheel.
-Power on ATM and tested all devices status are ok.
-Bank loaded and tested transaction many times successfully.
-Now ATM working as nor;

User : Seth Date  : Feb  3 2023 10:30AM
Action : Error cassette3 (10000KHR);

"
140223/7,CCM1280015,DC365,CCM1280015,DC365,2/14/2023 8:45,Error amount,No,Hight reject rate on deno 5K Khr,"User : Seth Date  : Mar 29 2023  4:32PM
Action : update new image firmware 388718605;

User : Seth Date  : Feb 14 2023  8:50AM
Action : Total USD amount mismatch between machine and DCT (Under Denomination section);

"
140223/8,CCM1280012,DC365,CCM1280012,DC365,2/14/2023 8:59,Stuck Screen,No,"When user scan QR on machine, there is only beep sound alert, but no success login such as depositor user and admin user (there is no error message alert). Also, no error as well when user open cover front or back cover)","User : Seth Date  : Mar 29 2023  4:34PM
Action : New apk solve this problem;

User : Seth Date  : Feb 14 2023  9:00AM
Action : When user scan QR on machine, there is only beep sound alert, but no success login such as depositor user and admin user (there is no error message alert). Also, no error as well when user open cover front or back cover);

"
140223/9,CCM1280020,DC365,CCM1280020,DC365,2/14/2023 9:03,Error amount,No,Not accept new Deno,"User : Botin Date  : May 27 2023  9:49AM
Action : Update image firmware and configuration;

User : Seth Date  : Feb 14 2023  9:05AM
Action : User Deposit old version 1000 KHR (2012), machine accept but detect to 2000 KHR;

"
140223/10,AMKATM69,DN 100D,SKNSKN-A001,ATM,2/14/2023 9:56,Application Error,Yes,Application hang,"User : Seth Date  : Feb 14 2023  2:37PM
Action :  ;

User : Chhom Vannak Date  : Feb 14 2023  2:16PM
Action : - Print counter, Check all devices status Ok but application not working
- Power off ATM,  Check FIL , Power supply, PC, are Ok
- ATM was extremely hot due to direct sunlight, and The A/C not working
- Power on ATM , Checked and tested all devices Ok
- Bank tested many transaction successfully
- Now ATM working normal.;

User : Chhom Vannak Date  : Feb 14 2023  2:16PM
Action : - Print counter, Check all devices status Ok but application not working
- Power off ATM,  Check FIL , Power supply, PC, are Ok
- ATM was extremely hot due to direct sunlight, and The A/C not working
- Power on ATM , Checked and tested all devices Ok
- Bank tested many transaction successfully
- Now ATM working normal.;

User : Seth Date  : Feb 14 2023  9:58AM
Action : application hag;

"
200223/17,AMKATM55,DN 100D,TAKTAK-A001,ATM,2/20/2023 9:29,Cash Rejected and Torn,No,ATM error reject note in reject box 50K,"User : Botin Date  : Feb 20 2023  8:49PM
Action :  ;

User : Chean Sovanarath Date  : Feb 20 2023  5:06PM
Action : -Checked devices in TSOP are ok.
-shutdown ATM checked dispenser found feed wheel, stripper wheel, take-way wheel in picker 4 (50K) are
spoils and pelt is broken.
-Replace new feed wheel, stripper wheel, take-way wheel and pelt.
-Start up ATM checked, tested, reset devices status are ok.
-Perform bank load new cash and test transaction is successful.;

User : Seth Date  : Feb 20 2023  9:32AM
Action : ATM error reject note in reject box 50K;

"
200223/19,AMKATM59,PC 280,PNPCKM-A001,ATM,2/20/2023 15:56,Shutter Error,No,shutter error,"User : Botin Date  : Feb 20 2023  8:49PM
Action :  ;

User : Chean Sovanarath Date  : Feb 20 2023  4:55PM
Action : .Checked devices dipenser error.
.Shutdown ATM removed shutter out to cleaned sensor shutter
.Power on ATM reset devices and check all devices are ok
.Bank test cash completed
.Now ATM is working normal;

User : Seth Date  : Feb 20 2023  4:00PM
Action : Shutter error;

"
020323/11,AMKATM55,DN 100D,TAKTAK-A001,ATM,3/2/2023 15:33,Cash Rejected and Torn,No,ATM got torn note,"User : Srey Khuoch Date  : Mar  2 2023  3:49PM
Action :  ;

User : Deam1 Date  : Mar  2 2023  3:46PM
Action : complete testing;

User : Srey Khuoch Date  : Mar  2 2023  3:45PM
Action : ATM got torn note;

"
020323/12,AMKATM31,DN 100D,MEMMEM-A001,ATM,3/2/2023 15:53,Camera Error,No,Camera error,"User : Srey Khuoch Date  : Mar  2 2023  3:58PM
Action :   ;

User : Deam1 Date  : Mar  2 2023  3:57PM
Action : complete testing;

User : Srey Khuoch Date  : Mar  2 2023  3:56PM
Action : Camera error;

"
030323/13,AMKATM53,DN 100D,ASNTAN1-A001,ATM,3/3/2023 8:58,Picker Error,No,error picker three,"User : Seth Date  : Mar  6 2023 11:03AM
Action : -Checked and tested device found ATM got error picker three.
-shutdown machine ATM and checked picker three found take away wheel feed wheel spoil .
-Replace feed wheel and take away to picker three completed .
-Power On ATM ,Checked and tested device are ok.
-Bank load cash and performed transaction completed.
-Now atm is working as normal .;

User : Srey Khuoch Date  : Mar  3 2023  9:02AM
Action : error picker three;

"
060323/15,AMKATM28,DN 100D,PNPPDK-A001,ATM,3/6/2023 9:09,Camera Error,No,Camera error,"User : Srey Khuoch Date  : Mar  6 2023  2:00PM
Action :  ;

User : Nao Bunseang Date  : Mar  6 2023 12:08PM
Action : + check device
+ plug in crypta
+ cleared camera positions
+ mapping camera positions
+ checked device ok
+ restart AMk
+ tested transaction, and camera records again
+ Now, ATM is working normal.;

User : Seth Date  : Mar  6 2023  9:11AM
Action : camera error;

"
060323/16,AMKATM14,DN 100D,PNPPNP-A001,ATM,3/6/2023 9:29,PM,No,PM,"User : Seth Date  : Mar  6 2023  2:49PM
Action :  ;

User : Sokheng Date  : Mar  6 2023  2:44PM
Action : Maintenance;

User : Sokheng Date  : Mar  6 2023  2:25PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar  6 2023  9:41AM
Action : Maintenance;

User : Seth Date  : Mar  6 2023  9:31AM
Action : Preventive maintenance;

"
060323/17,AMKATM08,DN 100D,PNPPNP-A002,ATM,3/6/2023 9:31,PM,No,PM,"User : Seth Date  : Mar  6 2023  2:49PM
Action :  ;

User : Sounin Date  : Mar  6 2023 12:56PM
Action : maintenance;

User : Rothana Date  : Mar  6 2023 10:05AM
Action : Maintenance;

User : Nao Bunseang Date  : Mar  6 2023  9:43AM
Action : Maintenance ;

User : Seth Date  : Mar  6 2023  9:32AM
Action : PM;

"
060323/19,AMKATM43,DN 200V,PNPPNP-C001,CRM,3/6/2023 14:14,PM,No, ,"User : Seth Date  : Mar  9 2023  8:44AM
Action :  ;

User : Sokheng Date  : Mar  6 2023  4:22PM
Action : Maintenance;

User : Sokheng Date  : Mar  6 2023  3:40PM
Action : Maintenance;

User : Than Rothana Date  : Mar  6 2023  3:38PM
Action : Maintenance;

User : Srey Khuoch Date  : Mar  6 2023  2:15PM
Action : PM;

"
070323/20,AMKATM89,DN 100D, ,ATM,3/7/2023 9:02,PM,No,PM,"User : Seth Date  : Mar  9 2023  8:43AM
Action :  ;

User : Sounin Date  : Mar  7 2023  5:21PM
Action : Maintenance;

User : Sounin Date  : Mar  7 2023  4:33PM
Action : Maintenance;

User : Sounin Date  : Mar  7 2023  4:32PM
Action : Maintenance;

User : Than Rothana Date  : Mar  7 2023  1:57PM
Action : Maintenance;

User : Srey Khuoch Date  : Mar  7 2023  9:04AM
Action : PM;

"
070323/21,AMKATM90,DN 200V, ,CRM,3/7/2023 9:04,PM,No,PM,"User : Seth Date  : Mar  9 2023  8:43AM
Action :  ;

User : Sounin Date  : Mar  7 2023  4:31PM
Action : Maintenance;

User : Sounin Date  : Mar  7 2023  2:13PM
Action : Maintenance;

User : Than Rothana Date  : Mar  7 2023  1:56PM
Action : Maintenance;

User : Srey Khuoch Date  : Mar  7 2023  9:06AM
Action : PM;

"
090323/22,AMKATM01,DN 100D,ASNVSR-A001,ATM,3/9/2023 9:09,PM,No, ,"User : Srey Khuoch Date  : Mar 15 2023  4:40PM
Action :  ;

User : Sokheng Date  : Mar  9 2023 11:01AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar  9 2023 10:32AM
Action : ATM Maintenance ;

User : Srey Khuoch Date  : Mar  9 2023  9:11AM
Action : PM;

"
090323/23,AMKATM13,DN 100D,PNPRSK-A001,ATM,3/9/2023 9:11,PM,No, ,"User : Srey Khuoch Date  : Mar 15 2023  4:39PM
Action :  ;

User : Sokheng Date  : Mar  9 2023  4:05PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar  9 2023 12:36PM
Action : ATM Maintenance ;

User : Srey Khuoch Date  : Mar  9 2023  9:14AM
Action : PM;

"
100323/25,AMKATM55,DN 100D,TAKTAK-A001,ATM,3/10/2023 8:48,Cash Rejected and Torn,No,error got a lot of reject,"User : Seth Date  : Mar 22 2023  8:23AM
Action : complete;

User : Sokheng Date  : Mar 10 2023 10:14AM
Action : ATM error got a lot of reject;

User : Chean Sovanarath Date  : Mar 10 2023  9:35AM
Action : ATM error got a lot of reject ;

User : Srey Khuoch Date  : Mar 10 2023  9:05AM
Action : error got a lot of reject;

"
100323/26,AMKATM69,DN 100D,SKNSKN-A001,ATM,3/10/2023 9:08,Show Black Screen,Yes,error device disconnect and Black screen,"User : Seth Date  : Mar 12 2023 10:12PM
Action : -Checked and tested device found some device disconnected and saw black screen after close operation door .
-Power off ATM , Try to upluin USB but still not working  .
-Changed new FIL (S/N :68N0285619) Old FIL (S/N:59N0013189) completed.
-Changed new Power supply (S/N:59B0M10381) old Power supply (S/N:54B0N10054) with new cable from PC to FIL completed.
-Power on ATM Checked and tested device are OK.
-Bank load cash and perform transaction successfully.
-Now ATM is working as normal.;

User : Rothana Date  : Mar 10 2023  4:49PM
Action : ATM got black screen;

User : Chean Sovanarath Date  : Mar 10 2023  9:36AM
Action : ATM error device disconnect and Black screen;

User : Srey Khuoch Date  : Mar 10 2023  9:20AM
Action : error device disconnect and Black screen;

"
100323/27,AMKATM45,PC 280,PNPGRM-A001,ATM,3/10/2023 9:29,PM,No,PM,"User : Seth Date  : Mar 12 2023  8:40PM
Action :  ;

User : Srey Khuoch Date  : Mar 10 2023  9:34AM
Action : PM;

"
100323/28,AMKATM59,PC 280,PNPCKM-A001,ATM,3/10/2023 9:39,PM,No,PM,"User : Seth Date  : Mar 12 2023  8:39PM
Action :  ;

User : Deam1 Date  : Mar 10 2023  3:06PM
Action : _Print counter, check all devices ok,
_Power off ATM
_check picker slot4 found feed wheel, stripper wheel, take away spoil
_Replace new feed wheel, stripper wheel, take away
Adjust picker slot4
Power on ATM check and tested all devices
are ok
_Bank do many transaction successfully
_Now ATM working as normal;

User : Srey Khuoch Date  : Mar 10 2023  9:41AM
Action : PM;

"
120323/54,AMKDC01,DC365,PTT Chbar Obpov,DC365,3/12/2023 21:03,Cash stack,Yes,Can not deposit,"User : Seth Date  : Mar 13 2023 11:55AM
Action : _Shutdown the machine
_check and clean roller
_perform testing
_customer perform transaction;

User : Seth Date  : Mar 12 2023  9:05PM
Action : Can not deposit;

"
130323/55,AMKATM24,DN 100D,KPSKPS-A001,ATM,3/13/2023 8:51,PM,No, ,"User : Seth Date  : Mar 13 2023 11:13AM
Action :  ;

User : Sokheng Date  : Mar 13 2023 10:47AM
Action : maintenance;

User : Sokheng Date  : Mar 13 2023 10:01AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  9:18AM
Action : ATM Maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  8:55AM
Action : PM;

"
130323/56,AMKATM60,DN 100D, , ,3/13/2023 8:58,PM,No,PM,"User : Seth Date  : Mar 13 2023  5:19PM
Action :  ;

User : Jack Date  : Mar 13 2023 11:17AM
Action : maintenance;

User : Jack Date  : Mar 13 2023 10:30AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  9:17AM
Action : ATM Maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  9:00AM
Action : PM;

"
130323/57,AMKATM30,DN 100D,KSVKSV-A001,ATM,3/13/2023 9:02,PM,No,PM,"User : Seth Date  : Mar 13 2023  5:19PM
Action :  ;

User : Channa Date  : Mar 13 2023 11:34AM
Action : Maintenance;

User : Channa Date  : Mar 13 2023 11:19AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  9:12AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  9:03AM
Action : PM;

"
130323/58,AMKATM37,DN 200V,PNPPEH-C001,CRM,3/13/2023 9:08,PM,No,PM,"User : Seth Date  : Mar 13 2023 11:12AM
Action :  ;

User : Sounin Date  : Mar 13 2023 10:14AM
Action : Maintenance;

User : Sounin Date  : Mar 13 2023  9:39AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  9:19AM
Action : CDM Maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  9:17AM
Action : PM;

"
130323/59,AMKATM71,DN 100D,SRPNMK-A001,ATM,3/13/2023 9:18,PM,No,Maintenance and fix issue error unknow HDD,"User : Seth Date  : Mar 13 2023  3:42PM
Action :  ;

User : Rothana Date  : Mar 13 2023  3:38PM
Action : maintenance;

User : Rothana Date  : Mar 13 2023  3:25PM
Action : maintenance with checked ATM not start up;

User : Srey Khuoch Date  : Mar 13 2023  9:44AM
Action : PM;

User : Chean Sovanarath Date  : Mar 13 2023  9:24AM
Action : ATM Maintenance and fix issue error unknow HDD;

User : Srey Khuoch Date  : Mar 13 2023  9:21AM
Action : PM;

"
130323/61,AMKATM54,DN 100D, , ,3/13/2023 12:00,PM,No,PM,"User : Seth Date  : Mar 13 2023  5:18PM
Action :  ;

User : Jack Date  : Mar 13 2023  1:10PM
Action : maintenance;

User : Jack Date  : Mar 13 2023  1:04PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  1:03PM
Action : ATM Maintenance;

User : Srey Khuoch Date  : Mar 13 2023 12:02PM
Action : PM;

"
130323/62,AMKATM23,DN 100D,KTBKTB-A001,ATM,3/13/2023 14:10,PM,No,PM,"User : Seth Date  : Mar 13 2023  5:18PM
Action :  ;

User : Channa Date  : Mar 13 2023  3:32PM
Action : maintenance;

User : Channa Date  : Mar 13 2023  2:39PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  2:21PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  2:11PM
Action : PM;

"
130323/63,AMKATM40,DN 100D,TAKATS-A001,ATM,3/13/2023 14:46,PM,No,PM,"User : Seth Date  : Mar 13 2023  5:18PM
Action :  ;

User : Sokheng Date  : Mar 13 2023  4:59PM
Action : maintenance;

User : Sokheng Date  : Mar 13 2023  3:59PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  2:51PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  2:47PM
Action : PM;

"
130323/64,AMKATM74,DN 100D,SRPSRP-A001,ATM,3/13/2023 14:58,PM,No,PM,"User : Seth Date  : Mar 13 2023  4:58PM
Action :  ;

User : Rothana Date  : Mar 13 2023  4:11PM
Action : maintenance;

User : Rothana Date  : Mar 13 2023  3:46PM
Action : maintenance;

User : Rothana Date  : Mar 13 2023  3:44PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 13 2023  3:22PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 13 2023  3:00PM
Action : PM;

"
140323/65,AMKATM72,DN 100D,SVRSVR-A001,ATM,3/14/2023 8:46,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:35PM
Action :  ;

User : Channa Date  : Mar 14 2023 10:40AM
Action : maintenance;

User : Channa Date  : Mar 14 2023 10:32AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 14 2023  9:38AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 14 2023  8:46AM
Action : PM;

"
140323/66,AMKATM53,DN 100D,ASNTAN1-A001,ATM,3/14/2023 9:20,Error Cassette,No,error slot 3,"User : Seth Date  : Mar 15 2023  2:27PM
Action : Shutdown machine and remove slot 3 out,
adjust take away and stoipper wheel holder,
tested put feed wheel, take away wheel,
stoipper wheel and put cassette to test. all ok,
changed 1x feed wheel, 1x take away, 1x stoipper wheel,
Power on machine and tested all devices again. ok,;

User : Sovatdy Date  : Mar 14 2023 11:58AM
Action : to check ATM got so many reject note on slot 3;

User : Chean Sovanarath Date  : Mar 14 2023 11:20AM
Action : error slot 3;

User : Seth Date  : Mar 14 2023 11:20AM
Action : error slot 3;

User : Srey Khuoch Date  : Mar 14 2023  9:25AM
Action : error slot 3;

"
140323/67,AMKATM26,DN 100D,ASNTAN2-A001,ATM,3/14/2023 9:25,Error Cassette,No,many reject notes on slot 3,"User : Srey Khuoch Date  : Mar 14 2023  4:57PM
Action :  ;

User : Chean Sovanarath Date  : Mar 14 2023  3:33PM
Action : To check (got so many reject notes on slot 3)
Check all parts of the dispenser
Change presenter belts 1 Feel wheel slot,Stripper wheel slot(2,3) 1x Take away wheel slot 3
Power ON machine and test all devices ok
Customer load cash and test transaction all ok
Now ATM is working normal.;

User : Sovatdy Date  : Mar 14 2023  2:49PM
Action : Error slot 3;

User : Deam1 Date  : Mar 14 2023  1:38PM
Action : assign;

User : Srey Khuoch Date  : Mar 14 2023  1:34PM
Action : many reject notes on slot 3;

User : Srey Khuoch Date  : Mar 14 2023  9:27AM
Action : many reject notes on slot 3;

"
140323/68,AMKATM65,DN 100D,PUKPUK-A001,ATM,3/14/2023 9:30,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:35PM
Action :  ;

User : Rothana Date  : Mar 14 2023  9:52AM
Action : maintenance;

User : Rothana Date  : Mar 14 2023  9:38AM
Action : maintenance;

User : Deam1 Date  : Mar 14 2023  9:37AM
Action : assign;

User : Srey Khuoch Date  : Mar 14 2023  9:31AM
Action : PM;

"
140323/69,AMKATM35,DN 100D,KPTCHH-A001,ATM,3/14/2023 9:35,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:35PM
Action :  ;

User : Sokheng Date  : Mar 14 2023 11:02AM
Action : maintenance;

User : Sokheng Date  : Mar 14 2023 10:07AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 14 2023  9:38AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 14 2023  9:36AM
Action : PM;

"
140323/70,AMKATM10,DN 100D,PNPCCV-A001,ATM,3/14/2023 9:41,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:35PM
Action :   ;

User : Sounin Date  : Mar 14 2023 11:22AM
Action : Maintenance;

User : Sounin Date  : Mar 14 2023  9:45AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 14 2023  9:43AM
Action : Maintenance ;

User : Srey Khuoch Date  : Mar 14 2023  9:42AM
Action : PM;

"
140323/71,AMKATM17,DN 100D,KPTKPT-A001,ATM,3/14/2023 13:45,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:34PM
Action :   ;

User : Sokheng Date  : Mar 14 2023  3:30PM
Action : maintenance;

User : Sokheng Date  : Mar 14 2023  3:02PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 14 2023  2:42PM
Action : ATM mainteance;

User : Srey Khuoch Date  : Mar 14 2023  1:46PM
Action : PM;

"
140323/72,AMKATM56,DN 100D,PNPPSC-A001,ATM,3/14/2023 14:54,PM,No,PM,"User : Seth Date  : Mar 15 2023  2:14PM
Action :  ;

User : Sounin Date  : Mar 14 2023  4:07PM
Action : Maintenance;

User : Sounin Date  : Mar 14 2023  3:02PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 14 2023  2:57PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 14 2023  2:56PM
Action : PM;

"
150323/73,AMKATM45,PC 280,PNPGRM-A001,ATM,3/15/2023 8:37,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:34PM
Action :   ;

User : Vannak Date  : Mar 15 2023 11:07AM
Action : Maintenance;

User : Vannak Date  : Mar 15 2023 10:22AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 15 2023  9:24AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 15 2023  8:38AM
Action : PM;

"
150323/74,AMKATM67,DN 100D, , ,3/15/2023 8:52,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:34PM
Action :   ;

User : Channa Date  : Mar 15 2023  2:07PM
Action : maintenance;

User : Channa Date  : Mar 15 2023  2:00PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 15 2023  9:22AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 15 2023  8:53AM
Action : PM;

"
150323/75,AMKATM22,DN 100D,KPTKTR-A001,ATM,3/15/2023 9:08,PM,No,PM,"User : Srey Khuoch Date  : Mar 15 2023  4:34PM
Action :   ;

User : Sokheng Date  : Mar 15 2023 10:01AM
Action : maintenance;

User : Sokheng Date  : Mar 15 2023  9:57AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 15 2023  9:22AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 15 2023  9:09AM
Action : PM;

"
150323/76,AMKATM08,DN 100D,PNPPNP-A002,ATM,3/15/2023 9:52,Safe door,No,Check combination Lock,"User : Srey Khuoch Date  : Mar 15 2023  2:14PM
Action :    ;

User : Rothana Date  : Mar 15 2023 11:09AM
Action : To checked combustion lock. Open safedoor and check on combination lock. Adjust site of lock pin and tested OK. Try to set combination password and tell branch to not set warning password. Password had set and Try to unlock many time.OK. now machine working normal.;

User : Rothana Date  : Mar 15 2023 11:00AM
Action : check combition lock;

User : Chean Sovanarath Date  : Mar 15 2023 10:02AM
Action : Check combination Lock.;

User : Srey Khuoch Date  : Mar 15 2023  9:57AM
Action : Check combination Lock;

"
160323/79,AMKATM79,DN 100D,PNPMTT-A001,ATM,3/16/2023 8:35,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:47AM
Action : PM;

User : Sothira Date  : Mar 16 2023 11:38AM
Action : Maintenance;

User : Sothira Date  : Mar 16 2023  9:45AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 16 2023  9:06AM
Action : ATM maintenance;

User : Seth Date  : Mar 16 2023  8:35AM
Action : PM;

"
